Full Name,File,Path,Fi,a,b,c,d,e,Group,Class
JBR04514_L2_3.png,JBR04514,D:\Kallik\output_png,,4492,6/21/17 22:01,12:00:00 AM,"{Width=552, Height=264}","{Width=96, Height=96}",A444,
JBR04513_L2_2.png,JBR04513,D:\Kallik\output_png,,4518,6/21/17 21:52,12:00:00 AM,"{Width=552, Height=264}","{Width=96, Height=96}",A444,
JBR04511_L2_1.png,JBR04511,D:\Kallik\output_png,,4433,6/21/17 21:39,12:00:00 AM,"{Width=552, Height=264}","{Width=96, Height=96}",A444,
JBR04515_L2_1_0.png,JBR04515,D:\Kallik\output_png,,4501,6/21/17 22:06,12:00:00 AM,"{Width=552, Height=264}","{Width=96, Height=96}",A444,
JBR07136_L2_6.png,JBR07136,D:\Kallik\output_png,,4459,6/22/17 12:56,12:00:00 AM,"{Width=552, Height=264}","{Width=96, Height=96}",A444,
JBR07135_L2_8.png,JBR07135,D:\Kallik\output_png,,4460,6/22/17 12:51,12:00:00 AM,"{Width=552, Height=264}","{Width=96, Height=96}",A444,
JBR04516_L2_1_0.png,JBR04516,D:\Kallik\output_png,,4493,6/21/17 22:12,12:00:00 AM,"{Width=552, Height=264}","{Width=96, Height=96}",A444,
JBR04912_L2_16.png,JBR04912,D:\Kallik\output_png,,5400,6/22/17 3:33,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07135_L2_17.png,JBR07135,D:\Kallik\output_png,,5400,6/22/17 12:53,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07136_L2_15.png,JBR07136,D:\Kallik\output_png,,5398,6/22/17 12:57,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04911_L2_16.png,JBR04911,D:\Kallik\output_png,,5400,6/22/17 3:25,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04898_L2_16.png,JBR04898,D:\Kallik\output_png,,5394,6/22/17 3:04,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04908_L2_16.png,JBR04908,D:\Kallik\output_png,,5400,6/22/17 3:11,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04910_L2_16.png,JBR04910,D:\Kallik\output_png,,5400,6/22/17 3:18,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07138_L2_15.png,JBR07138,D:\Kallik\output_png,,5398,6/22/17 13:02,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07144_L2_15.png,JBR07144,D:\Kallik\output_png,,5400,6/22/17 14:57,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07147_L2_16.png,JBR07147,D:\Kallik\output_png,,5400,6/22/17 15:01,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07149_L2_16.png,JBR07149,D:\Kallik\output_png,,5400,6/22/17 15:04,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07143_L2_21.png,JBR07143,D:\Kallik\output_png,,5400,6/22/17 14:53,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07140_L2_15.png,JBR07140,D:\Kallik\output_png,,5400,6/22/17 14:40,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07141_L2_16.png,JBR07141,D:\Kallik\output_png,,5400,6/22/17 14:43,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR07142_L2_16.png,JBR07142,D:\Kallik\output_png,,5400,6/22/17 14:47,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04516_L2_12.png,JBR04516,D:\Kallik\output_png,,5400,6/21/17 22:14,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04659_L1_0.png,JBR04659,D:\Kallik\output_png,,5228,6/21/17 23:01,12:00:00 AM,"{Width=552, Height=104}","{Width=96, Height=96}",A445,
JBR04660_L1_0.png,JBR04660,D:\Kallik\output_png,,5228,6/21/17 23:09,12:00:00 AM,"{Width=552, Height=104}","{Width=96, Height=96}",A445,
JBR04515_L2_11.png,JBR04515,D:\Kallik\output_png,,5400,6/21/17 22:08,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04511_L2_12.png,JBR04511,D:\Kallik\output_png,,5400,6/21/17 21:43,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04513_L2_12.png,JBR04513,D:\Kallik\output_png,,5400,6/21/17 21:56,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04514_L2_11.png,JBR04514,D:\Kallik\output_png,,5400,6/21/17 22:03,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04661_L1_2_1.png,JBR04661,D:\Kallik\output_png,,5228,6/21/17 23:19,12:00:00 AM,"{Width=552, Height=104}","{Width=96, Height=96}",A445,
JBR04894_L2_1.png,JBR04894,D:\Kallik\output_png,,5404,6/22/17 2:40,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04896_L2_15.png,JBR04896,D:\Kallik\output_png,,5400,6/22/17 2:50,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04897_L2_1.png,JBR04897,D:\Kallik\output_png,,5400,6/22/17 2:55,12:00:00 AM,"{Width=552, Height=98}","{Width=96, Height=96}",A445,
JBR04891_L2_15.png,JBR04891,D:\Kallik\output_png,,4705,6/22/17 2:36,12:00:00 AM,"{Width=552, Height=100}","{Width=96, Height=96}",A445,
JBR04664_L1_11_1.png,JBR04664,D:\Kallik\output_png,,5228,6/21/17 23:29,12:00:00 AM,"{Width=552, Height=104}","{Width=96, Height=96}",A445,
JBR04665_L1_19_1.png,JBR04665,D:\Kallik\output_png,,5228,6/21/17 23:38,12:00:00 AM,"{Width=552, Height=104}","{Width=96, Height=96}",A445,
JBR04666_L1_18_1.png,JBR04666,D:\Kallik\output_png,,5189,6/22/17 0:24,12:00:00 AM,"{Width=552, Height=104}","{Width=96, Height=96}",A445,
JBR04911_L2_25.png,JBR04911,D:\Kallik\output_png,,8609,6/22/17 3:26,12:00:00 AM,"{Width=180, Height=714}","{Width=96, Height=96}",A446,
JBR07141_L2_22.png,JBR07141,D:\Kallik\output_png,,7639,6/22/17 14:44,12:00:00 AM,"{Width=174, Height=714}","{Width=96, Height=96}",A446,
JBR04511_L2_20.png,JBR04511,D:\Kallik\output_png,,8068,6/21/17 21:44,12:00:00 AM,"{Width=174, Height=714}","{Width=96, Height=96}",A446,
JBR04515_L2_19.png,JBR04515,D:\Kallik\output_png,,8553,6/21/17 22:09,12:00:00 AM,"{Width=168, Height=714}","{Width=96, Height=96}",A446,
JBR04515_L2_1_1.png,JBR04515,D:\Kallik\output_png,,8104,6/21/17 22:06,12:00:00 AM,"{Width=552, Height=504}","{Width=96, Height=96}",A447,
JBR04516_L2_1_1.png,JBR04516,D:\Kallik\output_png,,8104,6/21/17 22:12,12:00:00 AM,"{Width=552, Height=504}","{Width=96, Height=96}",A447,
JBR04513_L2_8.png,JBR04513,D:\Kallik\output_png,,8097,6/21/17 21:55,12:00:00 AM,"{Width=552, Height=504}","{Width=96, Height=96}",A447,
JBR04514_L2_5.png,JBR04514,D:\Kallik\output_png,,8440,6/21/17 22:01,12:00:00 AM,"{Width=552, Height=504}","{Width=96, Height=96}",A447,
JBR04516_L2_1.png,JBR04516,D:\Kallik\output_png,,9628,6/21/17 22:12,12:00:00 AM,"{Width=552, Height=504}","{Width=96, Height=96}",A448,
JBR04515_L2_1.png,JBR04515,D:\Kallik\output_png,,9996,6/21/17 22:06,12:00:00 AM,"{Width=552, Height=504}","{Width=96, Height=96}",A448,
JBR06143_L0_13_1.png,JBR06143,D:\Kallik\output_png,,203,6/22/17 4:24,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A449,
JBR06145_L0_11_1.png,JBR06145,D:\Kallik\output_png,,205,6/22/17 4:32,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A449,
JBR04530_L0_9_2.png,JBR04530,D:\Kallik\output_png,,214,6/21/17 22:17,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A449,
JBR06141_L0_11_1.png,JBR06141,D:\Kallik\output_png,,205,6/22/17 4:16,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A449,
JBR04680_L0_4.png,JBR04680,D:\Kallik\output_png,,2637,6/22/17 0:29,12:00:00 AM,"{Width=536, Height=714}","{Width=96, Height=96}",A450,
JBR04539_L0_2_0.png,JBR04539,D:\Kallik\output_png,,2012,6/21/17 22:29,12:00:00 AM,"{Width=348, Height=714}","{Width=96, Height=96}",A450,
JBR04910_L0_9.png,JBR04910,D:\Kallik\output_png,,6234,6/22/17 3:15,12:00:00 AM,"{Width=552, Height=198}","{Width=96, Height=96}",A451,
JBR04911_L0_9.png,JBR04911,D:\Kallik\output_png,,6372,6/22/17 3:22,12:00:00 AM,"{Width=552, Height=198}","{Width=96, Height=96}",A451,
JBR04539_L0_4_0.png,JBR04539,D:\Kallik\output_png,,5349,6/21/17 22:30,12:00:00 AM,"{Width=552, Height=176}","{Width=96, Height=96}",A451,
JBR04908_L0_9.png,JBR04908,D:\Kallik\output_png,,6234,6/22/17 3:08,12:00:00 AM,"{Width=552, Height=198}","{Width=96, Height=96}",A451,
JBR04540_L2_1.png,JBR04540,D:\Kallik\output_png,,8891,6/21/17 22:37,12:00:00 AM,"{Width=552, Height=414}","{Width=96, Height=96}",A452,IMG_TEMPERATURE_LIMITATION_SYMBOL_0
JBR04539_L2_0.png,JBR04539,D:\Kallik\output_png,,8943,6/21/17 22:30,12:00:00 AM,"{Width=552, Height=414}","{Width=96, Height=96}",A452,IMG_TEMPERATURE_LIMITATION_SYMBOL_0
JBR04897_L2_3.png,JBR04897,D:\Kallik\output_png,,19284,6/22/17 2:55,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04896_L2_1.png,JBR04896,D:\Kallik\output_png,,19284,6/22/17 2:47,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04894_L2_3.png,JBR04894,D:\Kallik\output_png,,19284,6/22/17 2:41,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR07144_L2_2.png,JBR07144,D:\Kallik\output_png,,19367,6/22/17 14:55,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR07140_L2_2.png,JBR07140,D:\Kallik\output_png,,19367,6/22/17 14:38,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR07138_L2_2.png,JBR07138,D:\Kallik\output_png,,18929,6/22/17 13:00,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04683_L2_4_5.png,JBR04683,D:\Kallik\output_png,,19307,6/22/17 1:17,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04683_L2_10_5.png,JBR04683,D:\Kallik\output_png,,19281,6/22/17 1:19,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04539_L2_1.png,JBR04539,D:\Kallik\output_png,,19632,6/21/17 22:31,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04756_L2_40.png,JBR04756,D:\Kallik\output_png,,19460,6/22/17 2:22,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04755_L2_40.png,JBR04755,D:\Kallik\output_png,,19333,6/22/17 2:00,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04683_L2_7_5.png,JBR04683,D:\Kallik\output_png,,19160,6/22/17 1:18,12:00:00 AM,"{Width=714, Height=714}","{Width=96, Height=96}",A453,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR07068_L1_42_4.png,JBR07068,D:\Kallik\output_png,,296,6/22/17 11:59,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07068_L1_49_4.png,JBR07068,D:\Kallik\output_png,,296,6/22/17 12:05,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07068_L1_53.png,JBR07068,D:\Kallik\output_png,,395,6/22/17 12:05,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07068_L1_26_10.png,JBR07068,D:\Kallik\output_png,,1371,6/22/17 11:52,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07068_L1_26_11.png,JBR07068,D:\Kallik\output_png,,1151,6/22/17 11:52,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR07068_L1_3_2.png,JBR07068,D:\Kallik\output_png,,580,6/22/17 11:46,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07069_L1_11_0.png,JBR07069,D:\Kallik\output_png,,2071,6/22/17 12:08,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07069_L1_11_10.png,JBR07069,D:\Kallik\output_png,,1371,6/22/17 12:09,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07069_L1_11_11.png,JBR07069,D:\Kallik\output_png,,1150,6/22/17 12:09,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR07068_L1_54.png,JBR07068,D:\Kallik\output_png,,190,6/22/17 12:05,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07068_L1_58.png,JBR07068,D:\Kallik\output_png,,395,6/22/17 12:05,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07068_L1_59.png,JBR07068,D:\Kallik\output_png,,190,6/22/17 12:06,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07067_L1_53.png,JBR07067,D:\Kallik\output_png,,395,6/22/17 11:44,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07067_L1_54.png,JBR07067,D:\Kallik\output_png,,190,6/22/17 11:44,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07067_L1_58.png,JBR07067,D:\Kallik\output_png,,395,6/22/17 11:45,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07067_L1_38_4.png,JBR07067,D:\Kallik\output_png,,296,6/22/17 11:37,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07067_L1_3_2.png,JBR07067,D:\Kallik\output_png,,580,6/22/17 11:24,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07067_L1_49_4.png,JBR07067,D:\Kallik\output_png,,296,6/22/17 11:44,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07068_L1_11_11.png,JBR07068,D:\Kallik\output_png,,1151,6/22/17 11:48,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR07068_L1_18_2.png,JBR07068,D:\Kallik\output_png,,580,6/22/17 11:50,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07068_L1_26_0.png,JBR07068,D:\Kallik\output_png,,2071,6/22/17 11:51,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07067_L1_59.png,JBR07067,D:\Kallik\output_png,,190,6/22/17 11:45,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07068_L1_11_0.png,JBR07068,D:\Kallik\output_png,,2071,6/22/17 11:47,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07068_L1_11_10.png,JBR07068,D:\Kallik\output_png,,1371,6/22/17 11:48,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07069_L1_18_2.png,JBR07069,D:\Kallik\output_png,,580,6/22/17 12:11,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07070_L1_26_10.png,JBR07070,D:\Kallik\output_png,,1371,6/22/17 12:34,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07070_L1_26_11.png,JBR07070,D:\Kallik\output_png,,1151,6/22/17 12:34,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR07070_L1_3_2.png,JBR07070,D:\Kallik\output_png,,580,6/22/17 12:28,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07070_L1_11_11.png,JBR07070,D:\Kallik\output_png,,1151,6/22/17 12:30,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR07070_L1_18_2.png,JBR07070,D:\Kallik\output_png,,580,6/22/17 12:32,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07070_L1_26_0.png,JBR07070,D:\Kallik\output_png,,2071,6/22/17 12:33,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07070_L1_54.png,JBR07070,D:\Kallik\output_png,,190,6/22/17 12:48,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07070_L1_58.png,JBR07070,D:\Kallik\output_png,,395,6/22/17 12:48,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07070_L1_59.png,JBR07070,D:\Kallik\output_png,,190,6/22/17 12:49,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07070_L1_42_4.png,JBR07070,D:\Kallik\output_png,,296,6/22/17 12:42,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07070_L1_49_4.png,JBR07070,D:\Kallik\output_png,,296,6/22/17 12:47,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07070_L1_53.png,JBR07070,D:\Kallik\output_png,,395,6/22/17 12:48,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07069_L1_3_2.png,JBR07069,D:\Kallik\output_png,,580,6/22/17 12:07,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07069_L1_42_4.png,JBR07069,D:\Kallik\output_png,,296,6/22/17 12:20,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07069_L1_49_4.png,JBR07069,D:\Kallik\output_png,,296,6/22/17 12:25,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07069_L1_26_0.png,JBR07069,D:\Kallik\output_png,,2071,6/22/17 12:12,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07069_L1_26_10.png,JBR07069,D:\Kallik\output_png,,1371,6/22/17 12:13,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07069_L1_26_11.png,JBR07069,D:\Kallik\output_png,,1151,6/22/17 12:13,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR07069_L1_59.png,JBR07069,D:\Kallik\output_png,,190,6/22/17 12:26,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07070_L1_11_0.png,JBR07070,D:\Kallik\output_png,,2071,6/22/17 12:29,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07070_L1_11_10.png,JBR07070,D:\Kallik\output_png,,1371,6/22/17 12:30,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07069_L1_53.png,JBR07069,D:\Kallik\output_png,,395,6/22/17 12:26,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07069_L1_54.png,JBR07069,D:\Kallik\output_png,,190,6/22/17 12:26,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07069_L1_58.png,JBR07069,D:\Kallik\output_png,,395,6/22/17 12:26,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07067_L1_26_11.png,JBR07067,D:\Kallik\output_png,,1151,6/22/17 11:30,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR06995_L1_11_0.png,JBR06995,D:\Kallik\output_png,,2071,6/22/17 10:39,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR06995_L1_11_10.png,JBR06995,D:\Kallik\output_png,,1371,6/22/17 10:40,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR06995_L1_11_11.png,JBR06995,D:\Kallik\output_png,,1151,6/22/17 10:40,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR06994_L1_41_4.png,JBR06994,D:\Kallik\output_png,,296,6/22/17 10:35,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR06994_L1_45.png,JBR06994,D:\Kallik\output_png,,395,6/22/17 10:36,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR06994_L1_46.png,JBR06994,D:\Kallik\output_png,,191,6/22/17 10:36,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR06995_L1_26_11.png,JBR06995,D:\Kallik\output_png,,1151,6/22/17 10:44,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR06995_L1_3_2.png,JBR06995,D:\Kallik\output_png,,580,6/22/17 10:38,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR06995_L1_40_4.png,JBR06995,D:\Kallik\output_png,,296,6/22/17 10:51,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR06995_L1_18_2.png,JBR06995,D:\Kallik\output_png,,580,6/22/17 10:42,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR06995_L1_26_0.png,JBR06995,D:\Kallik\output_png,,2071,6/22/17 10:43,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR06995_L1_26_10.png,JBR06995,D:\Kallik\output_png,,1371,6/22/17 10:44,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR06994_L1_17_10.png,JBR06994,D:\Kallik\output_png,,1371,6/22/17 10:30,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR06994_L1_17_11.png,JBR06994,D:\Kallik\output_png,,1151,6/22/17 10:30,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR06994_L1_1_2.png,JBR06994,D:\Kallik\output_png,,580,6/22/17 10:24,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR04539_L2_10.png,JBR04539,D:\Kallik\output_png,,148,6/21/17 22:33,12:00:00 AM,"{Width=552, Height=4}","{Width=96, Height=96}",A454,
JBR06994_L1_15_2.png,JBR06994,D:\Kallik\output_png,,580,6/22/17 10:28,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR06994_L1_17_0.png,JBR06994,D:\Kallik\output_png,,2071,6/22/17 10:30,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR06994_L1_3_0.png,JBR06994,D:\Kallik\output_png,,2071,6/22/17 10:26,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR06994_L1_3_10.png,JBR06994,D:\Kallik\output_png,,1371,6/22/17 10:26,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR06994_L1_3_11.png,JBR06994,D:\Kallik\output_png,,1151,6/22/17 10:27,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR06994_L1_26_4.png,JBR06994,D:\Kallik\output_png,,296,6/22/17 10:33,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR06994_L1_29.png,JBR06994,D:\Kallik\output_png,,395,6/22/17 10:33,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR06994_L1_30.png,JBR06994,D:\Kallik\output_png,,190,6/22/17 10:33,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR06995_L1_44.png,JBR06995,D:\Kallik\output_png,,395,6/22/17 10:52,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07066_L1_54.png,JBR07066,D:\Kallik\output_png,,191,6/22/17 11:22,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07066_L1_58.png,JBR07066,D:\Kallik\output_png,,395,6/22/17 11:22,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07066_L1_59.png,JBR07066,D:\Kallik\output_png,,190,6/22/17 11:22,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07066_L1_42_4.png,JBR07066,D:\Kallik\output_png,,296,6/22/17 11:15,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07066_L1_49_4.png,JBR07066,D:\Kallik\output_png,,296,6/22/17 11:21,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A454,
JBR07066_L1_53.png,JBR07066,D:\Kallik\output_png,,395,6/22/17 11:22,12:00:00 AM,"{Width=552, Height=68}","{Width=96, Height=96}",A454,
JBR07067_L1_18_2.png,JBR07067,D:\Kallik\output_png,,580,6/22/17 11:28,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A454,
JBR07067_L1_26_0.png,JBR07067,D:\Kallik\output_png,,2070,6/22/17 11:29,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07067_L1_26_10.png,JBR07067,D:\Kallik\output_png,,1371,6/22/17 11:30,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07067_L1_11_0.png,JBR07067,D:\Kallik\output_png,,2071,6/22/17 11:25,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
JBR07067_L1_11_10.png,JBR07067,D:\Kallik\output_png,,1371,6/22/17 11:26,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A454,
JBR07067_L1_11_11.png,JBR07067,D:\Kallik\output_png,,1151,6/22/17 11:26,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A454,
JBR06995_L1_58.png,JBR06995,D:\Kallik\output_png,,190,6/22/17 10:59,12:00:00 AM,"{Width=552, Height=16}","{Width=96, Height=96}",A454,
JBR07066_L1_11_0.png,JBR07066,D:\Kallik\output_png,,2071,6/22/17 11:02,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A454,
